description,timestamp,cleaned_description
"Unlike fossil fuels, hydrogen emits no greenhouse gases, so a switch from oil and coal to hydrogen could help save the planet. ⁠
⁠
The snag is that making hydrogen is costly, and likely to remain so for years. Visionaries and cranks have long searched for cheap ways to manufacture the gas, with limited success. ⁠
⁠
Now the world is once more hyperventilating about the simplest element, but with a twist. ⁠
⁠
Could hydrogen be the key to the future of clean energy? Tap the link in our bio to find out.",2023-12-26 22:00:46,"Unlike fossil fuels hydrogen emits no greenhouse gases so a switch from oil and coal to hydrogen could help save the planet 

The snag is that making hydrogen is costly and likely to remain so for years Visionaries and cranks have long searched for cheap ways to manufacture the gas with limited success 

Now the world is once more hyperventilating about the simplest element but with a twist 

Could hydrogen be the key to the future of clean energy Tap the link in our bio to find out"
"In Eric Freeman’s orchard near Newent stood one particular tree, a wise old Leathercoat Russet. This was his Wassail tree—wassail from Waes Hael!, an Anglo­-Saxon wish for good health. ⁠
⁠
At the start of each year he would invite his neighbours and friends to salute it and wish it a good autumn crop.⁠
⁠
Wassailing, in country or town, had not been done in Gloucestershire for some time. Nor had cider­-making, for that matter, with most orchards grubbed out. He thought the old ways needed reviving.⁠
⁠
What was missing in modern life, he believed, were merry occasions to bring people together. Tap the link in our bio to discover how he also devoted his life to saving his patch of countryside.⁠
⁠
Photo: Rob Scott",2023-12-26 20:00:55,"In Eric Freemans orchard near Newent stood one particular tree a wise old Leathercoat Russet This was his Wassail treewassail from Waes Hael an AngloSaxon wish for good health 

At the start of each year he would invite his neighbours and friends to salute it and wish it a good autumn crop

Wassailing in country or town had not been done in Gloucestershire for some time Nor had cidermaking for that matter with most orchards grubbed out He thought the old ways needed reviving

What was missing in modern life he believed were merry occasions to bring people together Tap the link in our bio to discover how he also devoted his life to saving his patch of countryside

Photo Rob Scott"
"Elon Musk’s purchase of Twitter (since renamed X) has been a costly adventure for the serial entrepreneur: advertisers are retreating, and app downloads and user numbers appear to be falling. How has all that changed the site’s demography?⁠
⁠
Our data suggest that within 24 hours of announcing his intention to buy Twitter in April 2022, the number of accounts following Democrats in the Senate dropped by 0.2%. Accounts linked to Republicans, however, increased by 0.8%. After the sale was completed six months later, we noted these trends had strengthened.⁠
⁠
Such big swings in follower numbers across many accounts usually indicate an operation to clean up “bots”—automated accounts controlled by software. But the vast majority of Republican accounts gained significant numbers of followers, which suggests a clean-up was not the cause. ⁠
⁠
Twitter responded to these sudden changes in April 2023, to say that they were driven by the creation and deactivation of accounts. Our latest calculations show the pattern has continued throughout the rest of 2023, as these charts show.⁠
⁠
To read more of our analysis of the platform’s political centre of gravity, tap the link in our bio.",2023-12-26 18:00:47,"Elon Musks purchase of Twitter since renamed X has been a costly adventure for the serial entrepreneur advertisers are retreating and app downloads and user numbers appear to be falling How has all that changed the sites demography

Our data suggest that within 24 hours of announcing his intention to buy Twitter in April 2022 the number of accounts following Democrats in the Senate dropped by 02 Accounts linked to Republicans however increased by 08 After the sale was completed six months later we noted these trends had strengthened

Such big swings in follower numbers across many accounts usually indicate an operation to clean up botsautomated accounts controlled by software But the vast majority of Republican accounts gained significant numbers of followers which suggests a cleanup was not the cause 

Twitter responded to these sudden changes in April 2023 to say that they were driven by the creation and deactivation of accounts Our latest calculations show the pattern has continued throughout the rest of 2023 as these charts show

To read more of our analysis of the platforms political centre of gravity tap the link in our bio"
"After spending 28 years, two months and 19 days marooned on an island, Robinson Crusoe does not lose his nose for adventure or his “native propensity to rambling”. ⁠
⁠
But the character’s strangest adventure is surely his centuries-long ramble through the literature of economics. ⁠
⁠
Crusoe has appeared in Karl Marx’s “Das Kapital”, John Maynard Keynes’s “General Theory” and Milton Friedman’s Chicago lectures on “Price Theory”.⁠
⁠
To anyone familiar with his tale, Crusoe’s economic appeal is unsurprising. The classic yarn of a shipwrecked sailor reveals a lot about scarcity. Tap the link in our bio to read why.⁠
⁠
Illustration: @olivierheiligers",2023-12-26 16:00:33,"After spending 28 years two months and 19 days marooned on an island Robinson Crusoe does not lose his nose for adventure or his native propensity to rambling 

But the characters strangest adventure is surely his centurieslong ramble through the literature of economics 

Crusoe has appeared in Karl Marxs Das Kapital John Maynard Keyness General Theory and Milton Friedmans Chicago lectures on Price Theory

To anyone familiar with his tale Crusoes economic appeal is unsurprising The classic yarn of a shipwrecked sailor reveals a lot about scarcity Tap the link in our bio to read why

Illustration olivierheiligers"
"Have the meeting rooms in your oﬃce been given new and quirky names that make you want to scream?⁠
⁠
Or are you worried that you’ve developed non­-impostor syndrome?⁠
⁠
Max Flannel is here to help.⁠
⁠
From Zoom-meeting domination to toilet etiquette, tap the link in our bio to read more of your office questions answered.⁠
⁠
Illustration: @paulyblow",2023-12-26 14:00:28,"Have the meeting rooms in your oce been given new and quirky names that make you want to scream

Or are you worried that youve developed nonimpostor syndrome

Max Flannel is here to help

From Zoommeeting domination to toilet etiquette tap the link in our bio to read more of your office questions answered

Illustration paulyblow"
"Did you know the planet’s biggest conservation project is in South Sudan? Yet no tourists come here, for it is the world’s newest country—and one of its most dangerous. Click the link in our bio to learn more about South Sudan’s history #SouthSudan #Safari #wildlife #conservation",2023-12-26 12:53:05,Did you know the planets biggest conservation project is in South Sudan Yet no tourists come here for it is the worlds newest countryand one of its most dangerous Click the link in our bio to learn more about South Sudans history SouthSudan Safari wildlife conservation
"The history of colonisation still towers over cities across west Africa. ⁠
⁠
Benin’s politicians pass laws in a French-built villa. Modernist architecture was brought to Ghana by British colonists. ⁠
⁠
If public buildings help shape a country’s identity, perhaps it is no wonder the region is looking for new ones. ⁠
⁠
Tap on the link in our bio to read how several buildings will be completed in 2024, heralding an exciting new era of architecture.⁠
⁠
Photo: Ademola Olaniran and Jide Atobat",2023-12-26 09:00:13,"The history of colonisation still towers over cities across west Africa 

Benins politicians pass laws in a Frenchbuilt villa Modernist architecture was brought to Ghana by British colonists 

If public buildings help shape a countrys identity perhaps it is no wonder the region is looking for new ones 

Tap on the link in our bio to read how several buildings will be completed in 2024 heralding an exciting new era of architecture

Photo Ademola Olaniran and Jide Atobat"
"Young people have always perplexed their elders. Today’s youngsters are no different; indeed, they are baffling. ⁠
⁠
They have thin wallets and expensive tastes. They prize convenience and a social conscience. They want their shopping to be at once seamless and personal. They crave authenticity while being constantly immersed in an ersatz digital world. ⁠
⁠
As these youngsters start spending in earnest, brands are trying to understand what these walking paradoxes want and how they shop. ⁠
⁠
Tap the link in our bio to read why the answers will define the next era of consumerism.⁠
⁠
Photo: Gavin McIntyre/NYT/Redux/Eyevine",2023-12-26 04:00:10,"Young people have always perplexed their elders Todays youngsters are no different indeed they are baffling 

They have thin wallets and expensive tastes They prize convenience and a social conscience They want their shopping to be at once seamless and personal They crave authenticity while being constantly immersed in an ersatz digital world 

As these youngsters start spending in earnest brands are trying to understand what these walking paradoxes want and how they shop 

Tap the link in our bio to read why the answers will define the next era of consumerism

Photo Gavin McIntyreNYTReduxEyevine"
"The story of the settlement by long-distance voyagers of island Oceania is unparalleled. ⁠
⁠
They had no compass, sextant or chronometer. Rather, they relied on a deep understanding of sea swells and their provenance, on clouds, on the flights of birds and, above all, on the star-compass, the nightly turning of the firmament.⁠
⁠
Much of the knowledge was closely guarded and often hereditary. But in the Cook Islands, as elsewhere, it was nearly all lost. ⁠
⁠
Now curiosity and pride among islanders about their roots is driving the revival in the craft that enabled their existences.⁠
⁠
Tap the link in our bio to learn about the best sailors in the world—and how their techniques are making a comeback.⁠
⁠
⁠
Image: Alex King",2023-12-26 01:00:22,"The story of the settlement by longdistance voyagers of island Oceania is unparalleled 

They had no compass sextant or chronometer Rather they relied on a deep understanding of sea swells and their provenance on clouds on the flights of birds and above all on the starcompass the nightly turning of the firmament

Much of the knowledge was closely guarded and often hereditary But in the Cook Islands as elsewhere it was nearly all lost 

Now curiosity and pride among islanders about their roots is driving the revival in the craft that enabled their existences

Tap the link in our bio to learn about the best sailors in the worldand how their techniques are making a comeback


Image Alex King"
"You’re tired and you need the toilet—but there’s another hour of the film left. Sound familiar?⁠
⁠
This year audiences have endured the longest instalments yet in the “Indiana Jones”, “John Wick” and “Mission: Impossible” franchises (see chart).⁠
⁠
Popular films are nearly 50% longer today than in the 1930s—and another mega-movie is out this week. ⁠
⁠
At nearly three and a half hours, Martin Scorsese’s “Killers of the Flower Moon” is almost twice as long as the average film last year. Will you watch it? ⁠
⁠
Use our interactive tool to find out which movies are the longest by tapping on the link in our bio.",2023-12-25 22:00:43,"Youre tired and you need the toiletbut theres another hour of the film left Sound familiar

This year audiences have endured the longest instalments yet in the Indiana Jones John Wick and Mission Impossible franchises see chart

Popular films are nearly 50 longer today than in the 1930sand another megamovie is out this week 

At nearly three and a half hours Martin Scorseses Killers of the Flower Moon is almost twice as long as the average film last year Will you watch it 

Use our interactive tool to find out which movies are the longest by tapping on the link in our bio"
"How hot is too hot when it comes to global warming’s effect on the wine industry? On current trends, growers will find out some time this century. Tap the link in our bio to learn more.⁠
⁠
Illustration: @sandranavarro_illustrator⁠
Animation: The Economist",2023-12-25 20:03:32,"How hot is too hot when it comes to global warmings effect on the wine industry On current trends growers will find out some time this century Tap the link in our bio to learn more

Illustration sandranavarroillustrator
Animation The Economist"
"It is still early days, but 2024 will be a preview of how AI will transform every aspect of Hollywood storytelling.⁠
⁠
Generative AI now means images can be produced in seconds. Songs can be created in the style of singers dead or alive. ⁠
⁠
More than 3,000 books on Amazon name ChatGPT as the author or co-author, lending new meaning to the term “ghostwriter”.⁠
⁠
No one is quite sure how the nature of storytelling will change, but it is sure to. Three things are worth watching. Tap the link in our bio to find out what they are.⁠
⁠
Illustration: @wylesol_",2023-12-25 18:01:09,"It is still early days but 2024 will be a preview of how AI will transform every aspect of Hollywood storytelling

Generative AI now means images can be produced in seconds Songs can be created in the style of singers dead or alive 

More than 3000 books on Amazon name ChatGPT as the author or coauthor lending new meaning to the term ghostwriter

No one is quite sure how the nature of storytelling will change but it is sure to Three things are worth watching Tap the link in our bio to find out what they are

Illustration wylesol"
"What musicals are you looking forward to in 2024? ⁠
⁠
After an off-beat couple of years, attendance on Broadway and in the West End is approaching or exceeding pre-pandemic levels. ⁠
⁠
The musical-theatre genre, long derided as uncool, has been given a boost by “Barbie”, 2023’s biggest film, which was partly inspired by the technicolour musicals of the mid-20th century.⁠
⁠
Tap on the link in our bio to read how musicals will bolster the economies of New York and London next year.⁠
⁠
Photo: Jeremy Daniel/L-R Rafa Reyes, Gerardo Esparza, Mayelah Barrera, Juan Danner",2023-12-25 14:00:47,"What musicals are you looking forward to in 2024 

After an offbeat couple of years attendance on Broadway and in the West End is approaching or exceeding prepandemic levels 

The musicaltheatre genre long derided as uncool has been given a boost by Barbie 2023s biggest film which was partly inspired by the technicolour musicals of the mid20th century

Tap on the link in our bio to read how musicals will bolster the economies of New York and London next year

Photo Jeremy DanielLR Rafa Reyes Gerardo Esparza Mayelah Barrera Juan Danner"
"For three centuries whales have occupied a peculiar point where economics and the environment meet, their fortunes tracing the changing relationship between the two. ⁠
⁠
In the 19th century a drop in the demand for whale-based products worked to the whales’ benefit. But in the 20th century the supply became much cheaper and demand returned redoubled. ⁠
⁠
Whales became increasingly endangered until societies newly focused on the environmental costs of affluence imposed a worldwide whaling ban. That made them literally priceless.⁠
⁠
Now, after centuries of pricing a whale on the sale of products made from its carcass, economists are trying to assign value to its living presence. Tap the link in our bio to dive into the debate on the worth of a whale.⁠
⁠
⁠
Illustration: Kate Copeland",2023-12-25 09:00:28,"For three centuries whales have occupied a peculiar point where economics and the environment meet their fortunes tracing the changing relationship between the two 

In the 19th century a drop in the demand for whalebased products worked to the whales benefit But in the 20th century the supply became much cheaper and demand returned redoubled 

Whales became increasingly endangered until societies newly focused on the environmental costs of affluence imposed a worldwide whaling ban That made them literally priceless

Now after centuries of pricing a whale on the sale of products made from its carcass economists are trying to assign value to its living presence Tap the link in our bio to dive into the debate on the worth of a whale


Illustration Kate Copeland"
"“In my imagination I am a calm, level-headed, wholesomely fun father, sparingly authoritative and always mentally present to my children” writes Mark O’Connell for @1843mag. ⁠
⁠
But “the reality is that I’m on my phone half the time, too easily irritated by meaningless provocations and pointlessly emotive in dealing with conflict or bad behaviour.”⁠
⁠
He worries about setting his kids the wrong example. Does he just have delusions of control? Tap the link in our bio to read his piece from the archive.⁠
⁠
Illustration: Klaus Kremmerz",2023-12-25 04:00:17,"In my imagination I am a calm levelheaded wholesomely fun father sparingly authoritative and always mentally present to my children writes Mark OConnell for 1843mag 

But the reality is that Im on my phone half the time too easily irritated by meaningless provocations and pointlessly emotive in dealing with conflict or bad behaviour

He worries about setting his kids the wrong example Does he just have delusions of control Tap the link in our bio to read his piece from the archive

Illustration Klaus Kremmerz"
"Hollywood actors fear that, as AI improves the quality of CGI, they may be replaced by digital stand-ins.⁠
⁠
For most humans that is still a hypothetical worry. But for four-legged screen stars it is already a reality. ⁠
⁠
Work for animal actors is drying up as computer graphics offer an easier—and, some argue, more humane—way to portray creatures on screen. ⁠
⁠
Today Luke (pictured) and his colleague Maasai are the last two working lions in Hollywood. Tap on the link in our bio to find out what they reveal about the future of the industry.⁠
⁠
Image: Maggie Shannon",2023-12-25 01:00:32,"Hollywood actors fear that as AI improves the quality of CGI they may be replaced by digital standins

For most humans that is still a hypothetical worry But for fourlegged screen stars it is already a reality 

Work for animal actors is drying up as computer graphics offer an easierand some argue more humaneway to portray creatures on screen 

Today Luke pictured and his colleague Maasai are the last two working lions in Hollywood Tap on the link in our bio to find out what they reveal about the future of the industry

Image Maggie Shannon"
"Superheroes may have met their match—at the box-office, that is. ⁠
This year the genre was overshadowed by “Barbie”, whose plastic heroine battled the patriarchy with frequent wardrobe changes, rather than superhuman powers, and “Oppenheimer”, a biopic of an non-super (but very clever) human. ⁠
⁠
But a showdown looms in 2024. To find out what superhero films (and challengers) to put on your radar, and to discover more trends to watch out for in the new year, click on the link in our bio.",2023-12-24 22:00:43,"Superheroes may have met their matchat the boxoffice that is 
This year the genre was overshadowed by Barbie whose plastic heroine battled the patriarchy with frequent wardrobe changes rather than superhuman powers and Oppenheimer a biopic of an nonsuper but very clever human 

But a showdown looms in 2024 To find out what superhero films and challengers to put on your radar and to discover more trends to watch out for in the new year click on the link in our bio"
"Beyond a decorated ﬁr tree and children tear­ing into gifts, little else is common across Europe at Christmas. ⁠
⁠
Europeans keen to mesh their continent into one ever-­closer union are likely to conclude their neighbours are a touch weird. ⁠
⁠
Catalans in Spain feed a hollowed­-out log for two weeks before in­ducing it to poop out small presents on Christmas Eve. Swedes burn an oversize straw goat. ⁠
⁠
Yet even the most standardisation­-mad Eurocrat would hesitate to devise a single menu or television schedule for the holidays. Tap on the link in our bio to read why.⁠
⁠
Illustration: Peter Schrank",2023-12-24 20:00:48,"Beyond a decorated r tree and children tearing into gifts little else is common across Europe at Christmas 

Europeans keen to mesh their continent into one evercloser union are likely to conclude their neighbours are a touch weird 

Catalans in Spain feed a hollowedout log for two weeks before inducing it to poop out small presents on Christmas Eve Swedes burn an oversize straw goat 

Yet even the most standardisationmad Eurocrat would hesitate to devise a single menu or television schedule for the holidays Tap on the link in our bio to read why

Illustration Peter Schrank"
"It’s time to lean back and delve into our Christmas special. This cover includes hints to each one of the Christmas stories in the issue—can you spot them all? Tap the link in our bio for clues. ⁠
⁠
Illustration: Joanne Joo",2023-12-24 18:03:28,"Its time to lean back and delve into our Christmas special This cover includes hints to each one of the Christmas stories in the issuecan you spot them all Tap the link in our bio for clues 

Illustration Joanne Joo"
"Clement Clarke Moore’s “A Visit from St Nicholas”, better known by its ﬁrst line, “‘Twas the Night Before Christmas”, has been cherished for 200 years. ⁠
⁠
Yet the poem is not just a jolly bit of festive verse. It imag­ined the details that have given modern Christmas its shape and character.⁠
⁠
Eight reindeer, with names like Dasher, Dancer, Prancer and Vixen? That comes from Moore’s poem. ⁠
⁠
St Nick coming on Christmas Eve, and not on December 6th, his saint’s day? The poem cemented the shift. ⁠
⁠
But perhaps most important of all, the poem helped transform an unruly win­ter festival for adults into a peaceful do­mestic holiday. Tap on the link in our bio to find out how.⁠
⁠
Image: Getty Images",2023-12-24 16:00:43,"Clement Clarke Moores A Visit from St Nicholas better known by its rst line Twas the Night Before Christmas has been cherished for 200 years 

Yet the poem is not just a jolly bit of festive verse It imagined the details that have given modern Christmas its shape and character

Eight reindeer with names like Dasher Dancer Prancer and Vixen That comes from Moores poem 

St Nick coming on Christmas Eve and not on December 6th his saints day The poem cemented the shift 

But perhaps most important of all the poem helped transform an unruly winter festival for adults into a peaceful domestic holiday Tap on the link in our bio to find out how

Image Getty Images"
"We’ve obtained a leaked copy of a letter from the CEO of Father Christmas Global Inc. ⁠
⁠
The firm is retiring traditional delivery methods such as reindeer and sleighs and using advanced technology to meet its quotas for presents.⁠
⁠
Along with “reindeerbots” and supersonic jets, it has invested in ClausGPT to help field requests and complaints from customers.⁠
⁠
There are risks to the business, however. Solar panels are making landings treacherous, and efforts to insulate homes and substitute heat pumps for fireplaces are leading to access problems. ⁠
⁠
Click the link in our bio to read why this is snow laughing matter 🎅🦌🎁⁠
⁠
⁠
Illustration: @mikeyburton",2023-12-24 14:00:28,"Weve obtained a leaked copy of a letter from the CEO of Father Christmas Global Inc 

The firm is retiring traditional delivery methods such as reindeer and sleighs and using advanced technology to meet its quotas for presents

Along with reindeerbots and supersonic jets it has invested in ClausGPT to help field requests and complaints from customers

There are risks to the business however Solar panels are making landings treacherous and efforts to insulate homes and substitute heat pumps for fireplaces are leading to access problems 

Click the link in our bio to read why this is snow laughing matter 


Illustration mikeyburton"
"Over the past 15 years the music and TV industries have seen huge changes in digital­-media distribution.⁠
⁠
Streaming now generates two­-thirds of the recorded­-music industry’s revenue. Netflix has since done something similar for movies.⁠
⁠
Such services account for less than 1% of games spending, says Ampere Analysis, a research firm. But some are placing bets on it.⁠
⁠
Tap the link in our bio to discover how the twin innovations of streaming and subscription could reshape the competitive landscape of the gaming industry.⁠
⁠
Illustration: @shira_no_filter",2023-12-24 09:00:19,"Over the past 15 years the music and TV industries have seen huge changes in digitalmedia distribution

Streaming now generates twothirds of the recordedmusic industrys revenue Netflix has since done something similar for movies

Such services account for less than 1 of games spending says Ampere Analysis a research firm But some are placing bets on it

Tap the link in our bio to discover how the twin innovations of streaming and subscription could reshape the competitive landscape of the gaming industry

Illustration shiranofilter"
"In 1994, when America hosted the FIFA men’s football World Cup, just 20% of Americans even knew it was happening in their country. ⁠
⁠
Today, nearly a third of Americans who follow sports describe themselves as “avid” fans of soccer.⁠
⁠
Three decades after football’s ﬁrst big American outing, cricket is starting its own journey in the world’s most valuable sports market.⁠
⁠
For most Americans, cricket is a niche sport with a reputation for having impenetrable rules. But tap the link in out bio to learn why 2024 will bring a new audience to the game.⁠
⁠
Illustration: @chantaljahchan",2023-12-24 04:00:17,"In 1994 when America hosted the FIFA mens football World Cup just 20 of Americans even knew it was happening in their country 

Today nearly a third of Americans who follow sports describe themselves as avid fans of soccer

Three decades after footballs rst big American outing cricket is starting its own journey in the worlds most valuable sports market

For most Americans cricket is a niche sport with a reputation for having impenetrable rules But tap the link in out bio to learn why 2024 will bring a new audience to the game

Illustration chantaljahchan"
"Politics in Rosemont, Illinois, is a family affair. Donald E. Stephens and his son, Brad, have run the city for almost 70 years.⁠
⁠
In some ways it reminds your correspondent, who has spent years reporting in Africa, of Gabon, a petrostate that was ruled by the same family for 56 years. ⁠
⁠
The parallels between these two very different places reveal much about power, and the canny, charming men who wield it.⁠
⁠
Rumoured FBI investigations into the town’s leadership have hardly gone further than they did a generation ago. Meanwhile money continues to flow and voters keep turning out. ⁠
⁠
Tap the link in our bio to learn what a town is like when one family runs everything.⁠
⁠
Photo: Jamie Kelter Davis",2023-12-24 01:00:24,"Politics in Rosemont Illinois is a family affair Donald E Stephens and his son Brad have run the city for almost 70 years

In some ways it reminds your correspondent who has spent years reporting in Africa of Gabon a petrostate that was ruled by the same family for 56 years 

The parallels between these two very different places reveal much about power and the canny charming men who wield it

Rumoured FBI investigations into the towns leadership have hardly gone further than they did a generation ago Meanwhile money continues to flow and voters keep turning out 

Tap the link in our bio to learn what a town is like when one family runs everything

Photo Jamie Kelter Davis"
"Sexual dysfunction lies beneath the same blanket of taboo and embarrassment as mental health once did. But tackling it can be simple and cheap.⁠
⁠
One easy win would be to change the way children learn about sex. Teachers could encourage discussions of pleasure, and how to understand enthusiastic consent.⁠
⁠
More ambitiously, sexual problems should be a core part of medical education. Only then will doctors begin to discuss them routinely—as they do with exercise, heart disease and other health-related matters.⁠
⁠
Scientists should also shed their inhibitions. Click the link in our bio to read how being more open about sex is one of the easiest ways to enhance happiness and health.⁠
⁠
Illustration: @nathalielees",2023-12-23 22:00:36,"Sexual dysfunction lies beneath the same blanket of taboo and embarrassment as mental health once did But tackling it can be simple and cheap

One easy win would be to change the way children learn about sex Teachers could encourage discussions of pleasure and how to understand enthusiastic consent

More ambitiously sexual problems should be a core part of medical education Only then will doctors begin to discuss them routinelyas they do with exercise heart disease and other healthrelated matters

Scientists should also shed their inhibitions Click the link in our bio to read how being more open about sex is one of the easiest ways to enhance happiness and health

Illustration nathalielees"
"How many hours have you spent waiting around for a delayed flight this year? ⁠
⁠
The UN World Tourism Organisation estimates the global number of travellers will be at 95% of pre-pandemic levels in 2023, up from 63% in 2022, driven by a post-pandemic “revenge tourism” boom. ⁠
⁠
Business travel is also rebounding faster than expected: the Global Business Travel Association now anticipates a return to pre-pandemic levels of business-travel spending in 2024, rather than its previous estimate of 2026.⁠
⁠
But demand is recovering faster than supply. To read why travellers face another year of disruption in 2024, click on the link in our bio.⁠
⁠
Photo: AP",2023-12-23 20:20:13,"How many hours have you spent waiting around for a delayed flight this year 

The UN World Tourism Organisation estimates the global number of travellers will be at 95 of prepandemic levels in 2023 up from 63 in 2022 driven by a postpandemic revenge tourism boom 

Business travel is also rebounding faster than expected the Global Business Travel Association now anticipates a return to prepandemic levels of businesstravel spending in 2024 rather than its previous estimate of 2026

But demand is recovering faster than supply To read why travellers face another year of disruption in 2024 click on the link in our bio

Photo AP"
These are our favourite non-fiction books of 2023. Click the link in our bio for our full list of book recommendations #nonfiction #books #bestbooks #culture,2023-12-23 19:29:04,These are our favourite nonfiction books of 2023 Click the link in our bio for our full list of book recommendations nonfiction books bestbooks culture
"➡️ Swipe to learn about America’s most controversial penguins⁠
⁠
This is a tale of parenting and devotion, and a fable of progress and the backlash it provokes. ⁠
⁠
It is a feathery parable of America’s divisions, and an ongoing saga of politics and prejudice.⁠
⁠
But first and foremost, it is a story about two penguins. ⁠
⁠
Tap the link in our bio to read the tale of Roy and Silo—and how it ignited decades of controversy.⁠
⁠
Illustrations: @noma_bar⁠",2023-12-23 18:00:41," Swipe to learn about Americas most controversial penguins

This is a tale of parenting and devotion and a fable of progress and the backlash it provokes 

It is a feathery parable of Americas divisions and an ongoing saga of politics and prejudice

But first and foremost it is a story about two penguins 

Tap the link in our bio to read the tale of Roy and Siloand how it ignited decades of controversy

Illustrations nomabar"
"A footwear revolution is happening in the world’s fashion capital. The once-familiar click of stiletto on cobble is giving way to the silence of rubber soles.⁠
⁠
Modern France helped to make the female high heel iconic. Christian Louboutin, a luxury designer, gave the 10cm­ high heel a twist with his famous red­ soled stiletto.⁠
⁠
Now nearly half of French women, according to a poll, do not know how to walk in high heels. Click the link in our bio to read what is going on.⁠
⁠
Photo: Getty images",2023-12-23 16:00:37,"A footwear revolution is happening in the worlds fashion capital The oncefamiliar click of stiletto on cobble is giving way to the silence of rubber soles

Modern France helped to make the female high heel iconic Christian Louboutin a luxury designer gave the 10cm high heel a twist with his famous red soled stiletto

Now nearly half of French women according to a poll do not know how to walk in high heels Click the link in our bio to read what is going on

Photo Getty images"
"Hollywood makes a lot of films about Hollywood. For similar reasons journalists write a lot of books about journalism. ⁠
⁠
And while fewer people may read books about journalism than watch movies about movies, the trade has a glamour and importance that make it of interest to a wide public.⁠
⁠
Our recommended reads include a self-lacerating essay, a couple of memoirs, a novel and a collection of “gonzo” stories, which are not strictly speaking about journalism but invite readers to ponder the craft.⁠
⁠
Tap the link in our bio to discover more about the stories behind the news.⁠
⁠
Photo: Bridgeman Images",2023-12-23 14:00:27,"Hollywood makes a lot of films about Hollywood For similar reasons journalists write a lot of books about journalism 

And while fewer people may read books about journalism than watch movies about movies the trade has a glamour and importance that make it of interest to a wide public

Our recommended reads include a selflacerating essay a couple of memoirs a novel and a collection of gonzo stories which are not strictly speaking about journalism but invite readers to ponder the craft

Tap the link in our bio to discover more about the stories behind the news

Photo Bridgeman Images"
"One consequence of Russia’s war has been the rise of middle powers such as Turkey. Another has been its weakening influence in the post-Soviet world.⁠
⁠
The short war between Armenia and Azerbaijan over Nagorno-Karabakh is part of a huge shift. It marks what could be the last spasm of the system which has kept the Caucasus, one way or another, connected to Moscow.⁠
⁠
Vladimir Putin cared more about his relationship with Turkey and Azerbaijan than about poor, democratic Armenia. He allowed Azerbaijan to cleanse Nagorno-Karabakh of Armenians who had relied on Moscow’s protection. ⁠
⁠
Tap on the link in our bio to read why the balance of power in the former Soviet Union will continue to shift in 2024.⁠
⁠
Photo: Getty Images",2023-12-23 09:00:21,"One consequence of Russias war has been the rise of middle powers such as Turkey Another has been its weakening influence in the postSoviet world

The short war between Armenia and Azerbaijan over NagornoKarabakh is part of a huge shift It marks what could be the last spasm of the system which has kept the Caucasus one way or another connected to Moscow

Vladimir Putin cared more about his relationship with Turkey and Azerbaijan than about poor democratic Armenia He allowed Azerbaijan to cleanse NagornoKarabakh of Armenians who had relied on Moscows protection 

Tap on the link in our bio to read why the balance of power in the former Soviet Union will continue to shift in 2024

Photo Getty Images"
"“Any company that will hire me is good, at this point”. ⁠
⁠
@1843mag met the computer science students desperately looking for jobs after Big Tech’s recent lay-offs. Click the link in our bio to read how their priorities have changed.⁠
⁠
Illustration: Klaus Kremmerz",2023-12-23 04:00:20,"Any company that will hire me is good at this point 

1843mag met the computer science students desperately looking for jobs after Big Techs recent layoffs Click the link in our bio to read how their priorities have changed

Illustration Klaus Kremmerz"
"This year Ukraine officially moved its Christmas state holiday from January 7th, in line with the Russian Orthodox Church, to December 25th, when most of the Western world observes it. ⁠
⁠
But there won’t be much to celebrate. ⁠
⁠
A long­-awaited and much­-needed assistance package from the US Congress will not arrive in time for the new Christmas, and lawmakers appear unlikely to approve legislation in time for the old one either.⁠
⁠
Click on the link in our bio to read why a domestic political problem in America is delaying action.⁠
⁠
Photo: Getty Images",2023-12-23 01:00:30,"This year Ukraine officially moved its Christmas state holiday from January 7th in line with the Russian Orthodox Church to December 25th when most of the Western world observes it 

But there wont be much to celebrate 

A longawaited and muchneeded assistance package from the US Congress will not arrive in time for the new Christmas and lawmakers appear unlikely to approve legislation in time for the old one either

Click on the link in our bio to read why a domestic political problem in America is delaying action

Photo Getty Images"
